chain,R_0,D_inf,ρ
1,7.049021626337221,1.3581494232913793,0.6067295443422442
1,7.094986780374767,0.925541785399454,0.6391028403416682
1,8.524997061582305,1.6602858048963098,0.734164309621453
1,9.442611860081973,3.302571532865061,0.6767543802627433
1,6.698741396754211,1.7134900184401756,0.74343635467683
1,6.698741396754211,1.7134900184401756,0.74343635467683
1,7.186630329803921,1.8850993027987695,0.7003979976244452
1,7.186630329803921,1.8850993027987695,0.7003979976244452
1,9.381630731598655,2.0194931261523594,0.6421603453191848
1,8.480565697900655,3.0417535910323616,0.7158789302300045
1,8.480565697900655,3.0417535910323616,0.7158789302300045
1,8.480565697900655,3.0417535910323616,0.7158789302300045
1,9.229330870135268,2.07263500345278,0.7209229197024767
1,9.229330870135268,2.07263500345278,0.7209229197024767
1,9.229330870135268,2.07263500345278,0.7209229197024767
1,8.817912785569856,2.5578341003691465,0.7043084523875272
1,8.817912785569856,2.5578341003691465,0.7043084523875272
1,8.817912785569856,2.5578341003691465,0.7043084523875272
1,8.817912785569856,2.5578341003691465,0.7043084523875272
1,6.501032179566636,0.738192770637005,0.6732651256234521
1,6.109000497889995,0.7261763772716355,0.7052671277073838
1,5.890188655234015,0.5735308262274383,0.7205788846217803
1,6.360678825092962,0.6289527171957986,0.7297098116264747
1,6.360678825092962,0.6289527171957986,0.7297098116264747
1,6.549270257850991,0.5495057329172414,0.6723784017121337
1,5.797532039105072,0.5158522244801917,0.7085688933460311
1,5.615457540690916,0.5195091833359401,0.6535193821013628
1,5.936844830478646,0.5135086997594872,0.705388486715687
1,5.936844830478646,0.5135086997594872,0.705388486715687
1,6.970904613402745,0.5168778850948387,0.683562323097851
1,5.558072309851723,0.5034115108773904,0.7317149471047019
1,5.051978438433201,0.501328765946947,0.7326523151472648
1,5.388934301571571,0.5008648374767262,0.7527491828923129
1,4.975263522865431,0.5013780515453492,0.7312786241286671
1,5.567425869366994,0.5005081337873883,0.7351731856449112
1,5.567425869366994,0.5005081337873883,0.7351731856449112
1,6.383160254748464,0.5007436078043291,0.7216319252644564
1,7.942913656343326,0.5009467483643009,0.7158044743412434
1,7.136677408761713,0.5005865211396424,0.7747608916313636
1,8.328713615970655,0.5003478580685736,0.6884902375426512
1,8.670644260958634,0.5002294275986584,0.6621302599203934
